26	-31.4697825173	5.06950775095	3.02499984236	0.128081882241
27	-3094.49099347	0.13922578125	5.96097407212	0.981875778796
28	-63.3525132717	24.5874995644	5.74492758334	0.0020503707858
29	-53.722836605	-8.38333650095	5.92937177231	0.191046067338
30	-79.1351205145	17.1797233239	4.47226068151	0.00101914120291
31	-113.704245258	4.64231096591	3.36289759068	0.200764902913
32	-48.3243397877	54.819365928	13.9698979462	0.00348913330265
33	46.1295988374	-2.59987272727	3.66085042674	0.495579424909
34	-151.066732064	4.33960015152	3.32117704346	0.206159670053
92	-63.2714421849	49.2057186648	4.63324977534	1.13958398628e-09
26	-31.4697825173	5.06950775095	3.02499984236	0.128081882241
27	-3094.49099347	0.13922578125	5.96097407212	0.981875778796
28	-63.3525132717	24.5874995644	5.74492758334	0.0020503707858
29	-53.722836605	-8.38333650095	5.92937177231	0.191046067338
30	-79.1351205145	17.1797233239	4.47226068151	0.00101914120291
31	-113.704245258	4.64231096591	3.36289759068	0.200764902913
32	-48.3243397877	54.819365928	13.9698979462	0.00348913330265
33	46.1295988374	-2.59987272727	3.66085042674	0.495579424909
34	-151.066732064	4.33960015152	3.32117704346	0.206159670053
35	-28.4021348889	-4.20641964489	3.06943935705	0.203763519814
37	-172.037956604	2.34642723485	2.85878553865	0.421448797222
38	17.1308907969	-6.00180907197	3.69931207774	0.139164188023
39	-112.518740237	7.6750852983	5.66596008686	0.208571848681
40	-69.6925168006	44.3935865294	7.11510411161	1.79703058219e-07
41	-62.1059078014	56.6825176089	6.04516866138	9.2352268724e-09
42	-67.1159193705	23.9905419863	2.9456970945	8.83437599966e-08
43	-64.0779119711	4.95350105824	3.31966579163	0.151261630216
44	-118.263162412	3.88808615767	3.02626959192	0.205910501452
45	-59.4981588985	13.534084072	4.00990600299	0.00818959922928
46	-31.5461001226	-7.76757834754	2.04839059647	0.0042692528384
47	-117.964326636	5.09091687973	3.89525909608	0.223633886578
48	-110.912091623	3.30556493655	2.37821547252	0.170359264393
49	-25.3706569261	-12.0883541359	3.59582415032	0.00310294976159
50	24.3330251958	-3.51636051136	1.52821382823	0.032283048788
51	-76.9377263633	2.2693855013	1.30408873467	0.109685043645
52	-20.26612238	-1.8508797017	0.801994391202	0.0463997760517
53	-44.2363721946	2.47905511458	0.938656263644	0.0575160957323
54	-131.590455066	-2.11816327651	6.10594376175	0.7366383486
55	-81.9797161084	9.68415282434	3.21018279725	0.00681470565105
56	-70.8307824289	15.752478987	9.63252987212	0.145992267394
57	-111.679816901	0.846853908144	2.5794628599	0.743973667762
58	-3.76718738188	-1.79789779025	2.81234517868	0.525389325094
59	-3269.44390592	0.0559235748106	2.20828377769	0.979958490892
60	-72.3135026236	22.7382008854	8.63109364865	0.0130348865603
61	-21.8603819921	-5.49469639915	3.96906242947	0.181494832823
62	-210.93097073	1.87071857008	7.56778997416	0.810304146068
63	-53.6605291578	-10.1841576468	2.88611673755	0.00642733418213
64	-89.6894494831	1.53105641099	5.51651752354	0.783207746742
65	-14.1406195529	-5.29597072917	2.12611420994	0.0343703439632
66	-51.9848665372	-5.15912853851	2.22424436057	0.0271263223042
68	-24.9128162075	12.9872965814	5.55372331966	0.0259874503555
69	-61.3063249065	35.8416628819	3.56645686604	2.8468627079e-11
70	-13.2062969761	3.84233188447	2.75461689881	0.172970126928
71	-69.4620832279	95.7489184612	8.24185321598	7.95371972094e-13
72	-64.7380493748	112.948693161	11.1595966265	7.8205779398e-13
73	-49.2311659229	7.67317514678	2.0934285787	0.00153622315824
74	-67.2524985158	15.7330441383	2.68986730125	3.14522086044e-07
75	-164.481891212	-25.3230387689	22.7712553034	0.294933240114
86	37.3762435049	141.48383133	23.6418737392	0.000206399018145
87	21.4141881059	269.351084754	23.6471446483	1.19893805519e-06
88	-83.6535925115	14.1659571449	2.08919047154	8.0803603643e-05
89	-38.548671311	-2.44912918797	1.82092142988	0.193681525063
90	-249.996128856	0.57215414536	1.77904823175	0.751087514013
93	157.73613531	-1.87449028882	2.47747975296	0.468624858738
93	157.73613531	-1.87449028882	2.47747975296	0.468624858738
94	-73.6633880032	49.5972675971	6.45300428935	2.15204346547e-07
95	-74.6994492097	19.6453117472	3.61289405563	6.47802016816e-07
96	-132.176037677	3.66454415878	2.93515276237	0.221194349352
97	-53.2400554103	-2.06654596591	3.16571421202	0.530211213058
98	-65.6847265848	188.39899788	20.5297938852	2.39235680141e-10
99	-3.59948462244	34.1032858475	16.6093978506	0.0702431254384
100	-68.7533277422	128.422441923	9.90611741543	1.45563983773e-19
101	-39.0391181221	19.3474526168	4.2772940017	8.37905146558e-05
102	-44.5608522247	-24.8128691004	3.90744724371	3.38452072832e-06
104	-201.495583081	-10.3911089631	30.0851413308	0.737736536133
105	-67.1004385566	84.6859237705	17.7866163038	4.25361928768e-05
106	-65.6608944605	56.4395660653	11.9724806751	4.86606855712e-05
107	-63.689329944	100.478407557	13.5110496227	3.94691401397e-05
103	-74.0427170516	33.2886834112	4.41729926385	1.04503396537e-11
108	-37.7998338468	16.7703294949	7.43221023535	0.031239726822
91	-87.6193621431	11.6956075322	1.91700674063	1.25008390153e-07
